timestamp,instance,algorithm,best_objective,best_distance,time_violation,capacity_violation,vehicle_violation,routes,runtime_ms,solutions_evaluated,generated_relocate,generated_swap,generated_noop,penalty_weight,enforce_time_windows,max_vehicles,parameters
2026-04-23 12:43:34,data101.vrp,SA,1084.976561450762,1084.976561450762,14399.181179897225,0.0,0.0,8,86,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993099; initialTemp=1250.0; coolingRate=0.9995; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-22 17:18:15,data101.vrp,SA,2039.7155977202644,2039.7155977202644,0.0,0.0,0.0,24,121,30001,30000,0,0,1000.0,True,2147483647,iterations=30000; seed=66571993099; initialTemp=750.0; coolingRate=0.9995; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 12:43:35,data101.vrp,SA,1130.493974468733,1130.493974468733,14497.111029820791,0.0,0.0,8,92,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993099; initialTemp=1250.0; coolingRate=0.9997; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 12:43:35,data101.vrp,SA,1089.2744537054464,1089.2744537054464,13839.825185124842,0.0,0.0,8,96,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993099; initialTemp=1400.0; coolingRate=0.9995; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 13:30:31,data101.vrp,SA,1064.3987146773889,1064.3987146773889,14525.386918238382,0.0,0.0,8,88,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993100; initialTemp=1250.0; coolingRate=0.9995; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 13:30:32,data101.vrp,SA,1155.046829724548,1155.046829724548,16378.184036151286,0.0,0.0,8,73,30001,0,30000,0,1000.0,False,2147483647,iterations=30000; seed=66571993100; initialTemp=1250.0; coolingRate=0.9995; interNeighborhoodType=exchange; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 13:30:32,data101.vrp,SA,1687.1560384259126,1687.1560384259126,20472.228882099807,0.0,0.0,8,67,30001,0,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993100; initialTemp=1250.0; coolingRate=0.9995; interNeighborhoodType=relocate; intraNeighborhoodType=2opt; vehicleLimit=2147483647
2026-04-23 13:36:59,data101.vrp,SA,1177.836961347339,1177.836961347339,15351.961508609773,0.0,0.0,8,77,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993100; initialTemp=1000.0; coolingRate=0.9995; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 13:37:00,data101.vrp,SA,999.4822172262672,999.4822172262672,15197.40697470286,0.0,0.0,8,89,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993100; initialTemp=1250.0; coolingRate=0.9993; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 13:37:00,data101.vrp,SA,1064.3987146773889,1064.3987146773889,14525.386918238382,0.0,0.0,8,87,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993100; initialTemp=1250.0; coolingRate=0.9995; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 13:37:00,data101.vrp,SA,1100.334997077245,1100.334997077245,15508.283441705826,0.0,0.0,8,114,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993100; initialTemp=1250.0; coolingRate=0.9997; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 13:37:01,data101.vrp,SA,1028.3339559623064,1028.3339559623064,13523.004279823566,0.0,0.0,8,79,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993100; initialTemp=1400.0; coolingRate=0.9995; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-22 17:18:15,data101.vrp,SA,2001.737056401266,2001.737056401266,0.0,0.0,0.0,25,104,30001,30000,0,0,1000.0,True,2147483647,iterations=30000; seed=66571993099; initialTemp=1000.0; coolingRate=0.9995; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 15:56:02,data101.vrp,SA,1034.670888243157,1034.670888243157,15048.457898290291,0.0,0.0,8,77,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993101; initialTemp=1250.0; coolingRate=0.9995; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 15:56:02,data101.vrp,SA,1565.6509588006768,1565.6509588006768,18874.173269929663,0.0,0.0,8,68,30001,0,30000,0,1000.0,False,2147483647,iterations=30000; seed=66571993101; initialTemp=1250.0; coolingRate=0.9995; interNeighborhoodType=exchange; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 15:56:03,data101.vrp,SA,1692.9620578515558,1692.9620578515558,19076.59146531272,0.0,0.0,8,63,30001,0,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993101; initialTemp=1250.0; coolingRate=0.9995; interNeighborhoodType=relocate; intraNeighborhoodType=2opt; vehicleLimit=2147483647
2026-04-23 16:02:23,data101.vrp,SA,1026.3244788254738,1026.3244788254738,14286.869920371157,0.0,0.0,8,84,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993101; initialTemp=1000.0; coolingRate=0.9995; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 16:02:24,data101.vrp,SA,1159.4419307138437,1159.4419307138437,13482.124677412943,0.0,0.0,8,80,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993101; initialTemp=1250.0; coolingRate=0.9993; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 16:02:24,data101.vrp,SA,1034.670888243157,1034.670888243157,15048.457898290291,0.0,0.0,8,80,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993101; initialTemp=1250.0; coolingRate=0.9995; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 16:02:25,data101.vrp,SA,1138.7498630676323,1138.7498630676323,12542.791395154858,0.0,0.0,8,81,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993101; initialTemp=1250.0; coolingRate=0.9997; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 16:02:25,data101.vrp,SA,1130.1000878010727,1130.1000878010727,14395.893783233274,0.0,0.0,8,91,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993101; initialTemp=1400.0; coolingRate=0.9995; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 16:39:56,data101.vrp,SA,1097.8502953499692,1097.8502953499692,13939.460971616165,0.0,0.0,8,90,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993102; initialTemp=1250.0; coolingRate=0.9995; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 16:39:56,data101.vrp,SA,1343.3620177885275,1343.3620177885275,17766.243414358283,0.0,0.0,8,71,30001,0,30000,0,1000.0,False,2147483647,iterations=30000; seed=66571993102; initialTemp=1250.0; coolingRate=0.9995; interNeighborhoodType=exchange; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-22 17:18:15,data101.vrp,SA,1984.742137897323,1984.742137897323,0.0,0.0,0.0,24,96,30001,30000,0,0,1000.0,True,2147483647,iterations=30000; seed=66571993099; initialTemp=1250.0; coolingRate=0.9995; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 16:39:57,data101.vrp,SA,1651.1105063610698,1651.1105063610698,20068.79657005979,0.0,0.0,8,60,30001,0,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993102; initialTemp=1250.0; coolingRate=0.9995; interNeighborhoodType=relocate; intraNeighborhoodType=2opt; vehicleLimit=2147483647
2026-04-23 16:46:19,data101.vrp,SA,1071.3827933748646,1071.3827933748646,13733.42997130598,0.0,0.0,8,85,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993102; initialTemp=1000.0; coolingRate=0.9995; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 16:46:20,data101.vrp,SA,1239.1684691489463,1239.1684691489463,15839.777891733498,0.0,0.0,8,90,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993102; initialTemp=1250.0; coolingRate=0.9993; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 16:46:20,data101.vrp,SA,1097.8502953499692,1097.8502953499692,13939.460971616165,0.0,0.0,8,92,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993102; initialTemp=1250.0; coolingRate=0.9995; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 16:46:20,data101.vrp,SA,1165.45574167923,1165.45574167923,14448.905800531962,0.0,0.0,8,94,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993102; initialTemp=1250.0; coolingRate=0.9997; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 16:46:21,data101.vrp,SA,1087.7935888220636,1087.7935888220636,17092.87102398446,0.0,0.0,8,87,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993102; initialTemp=1400.0; coolingRate=0.9995; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 17:14:21,data101.vrp,SA,1085.690782375405,1085.690782375405,13871.766222834876,0.0,0.0,8,103,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993103; initialTemp=1250.0; coolingRate=0.9995; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 17:14:22,data101.vrp,SA,1281.1184934845185,1281.1184934845185,15227.750968121802,0.0,0.0,8,70,30001,0,30000,0,1000.0,False,2147483647,iterations=30000; seed=66571993103; initialTemp=1250.0; coolingRate=0.9995; interNeighborhoodType=exchange; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 17:14:22,data101.vrp,SA,1732.6739183119278,1732.6739183119278,18279.048440679693,0.0,0.0,8,62,30001,0,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993103; initialTemp=1250.0; coolingRate=0.9995; interNeighborhoodType=relocate; intraNeighborhoodType=2opt; vehicleLimit=2147483647
2026-04-23 17:20:11,data101.vrp,SA,1117.2664243121385,1117.2664243121385,15056.468387324,0.0,0.0,8,83,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993103; initialTemp=1000.0; coolingRate=0.9995; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-22 17:18:16,data101.vrp,SA,2054.8919873138343,2054.8919873138343,0.0,0.0,0.0,24,93,30001,30000,0,0,1000.0,True,2147483647,iterations=30000; seed=66571993099; initialTemp=1500.0; coolingRate=0.9995; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 17:20:12,data101.vrp,SA,1040.805299437577,1040.805299437577,16287.8217850354,0.0,0.0,8,81,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993103; initialTemp=1250.0; coolingRate=0.9993; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 17:20:12,data101.vrp,SA,1085.690782375405,1085.690782375405,13871.766222834876,0.0,0.0,8,86,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993103; initialTemp=1250.0; coolingRate=0.9995; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 17:20:13,data101.vrp,SA,1095.4997666293905,1095.4997666293905,15091.629661457038,0.0,0.0,8,92,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993103; initialTemp=1250.0; coolingRate=0.9997; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 17:20:13,data101.vrp,SA,1151.1748235456073,1151.1748235456073,15132.243212103089,0.0,0.0,8,87,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993103; initialTemp=1400.0; coolingRate=0.9995; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 17:43:12,data101.vrp,SA,1115.0516796855056,1115.0516796855056,15448.09549356046,0.0,0.0,8,89,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993104; initialTemp=1250.0; coolingRate=0.9995; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 17:43:12,data101.vrp,SA,1332.2520840437091,1332.2520840437091,13119.829952776565,0.0,0.0,8,78,30001,0,30000,0,1000.0,False,2147483647,iterations=30000; seed=66571993104; initialTemp=1250.0; coolingRate=0.9995; interNeighborhoodType=exchange; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 17:43:13,data101.vrp,SA,1792.602157166002,1792.602157166002,17812.154359454235,0.0,0.0,8,57,30001,0,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993104; initialTemp=1250.0; coolingRate=0.9995; interNeighborhoodType=relocate; intraNeighborhoodType=2opt; vehicleLimit=2147483647
2026-04-23 17:49:31,data101.vrp,SA,1073.804570606475,1073.804570606475,14733.99999532478,0.0,0.0,8,77,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993104; initialTemp=1000.0; coolingRate=0.9995; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 17:49:31,data101.vrp,SA,1083.2948437861894,1083.2948437861894,12783.220676669318,0.0,0.0,8,86,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993104; initialTemp=1250.0; coolingRate=0.9993; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 17:49:32,data101.vrp,SA,1115.0516796855056,1115.0516796855056,15448.09549356046,0.0,0.0,8,81,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993104; initialTemp=1250.0; coolingRate=0.9995; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-22 19:39:57,data101.vrp,SA,1071.91270895579,1071.91270895579,14913.64497771768,0.0,0.0,8,87,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993098; initialTemp=1250.0; coolingRate=0.9995; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 17:49:32,data101.vrp,SA,1077.5316556225475,1077.5316556225475,12784.999382259728,0.0,0.0,8,83,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993104; initialTemp=1250.0; coolingRate=0.9997; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 17:49:33,data101.vrp,SA,1124.0396612014536,1124.0396612014536,14058.278598614032,0.0,0.0,8,85,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993104; initialTemp=1400.0; coolingRate=0.9995; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 18:51:46,data101.vrp,SA,1046.8244373052246,1046.8244373052246,15469.81884763638,0.0,0.0,8,85,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993105; initialTemp=1250.0; coolingRate=0.9995; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 18:51:46,data101.vrp,SA,1216.405242389909,1216.405242389909,16634.731237231696,0.0,0.0,8,86,30001,0,30000,0,1000.0,False,2147483647,iterations=30000; seed=66571993105; initialTemp=1250.0; coolingRate=0.9995; interNeighborhoodType=exchange; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 18:51:46,data101.vrp,SA,1756.8541773852555,1756.8541773852555,16245.194300591882,0.0,0.0,8,52,30001,0,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993105; initialTemp=1250.0; coolingRate=0.9995; interNeighborhoodType=relocate; intraNeighborhoodType=2opt; vehicleLimit=2147483647
2026-04-23 18:57:56,data101.vrp,SA,1086.1858248886542,1086.1858248886542,17300.220045085796,0.0,0.0,8,79,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993105; initialTemp=1000.0; coolingRate=0.9995; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 18:57:57,data101.vrp,SA,1080.9445046661124,1080.9445046661124,15090.186937611015,0.0,0.0,8,84,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993105; initialTemp=1250.0; coolingRate=0.9993; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 18:57:57,data101.vrp,SA,1046.8244373052246,1046.8244373052246,15469.81884763638,0.0,0.0,8,89,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993105; initialTemp=1250.0; coolingRate=0.9995; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 18:57:58,data101.vrp,SA,1142.3098229874818,1142.3098229874818,15804.546027322607,0.0,0.0,8,92,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993105; initialTemp=1250.0; coolingRate=0.9997; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-23 18:57:58,data101.vrp,SA,1062.361830890634,1062.361830890634,14581.717536350796,0.0,0.0,8,100,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993105; initialTemp=1400.0; coolingRate=0.9995; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-22 19:39:58,data101.vrp,SA,1149.3491375264473,1149.3491375264473,14993.21168258619,0.0,0.0,8,98,30001,0,30000,0,1000.0,False,2147483647,iterations=30000; seed=66571993098; initialTemp=1250.0; coolingRate=0.9995; interNeighborhoodType=exchange; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-24 10:03:39,data101.vrp,SA,1855.7016539670497,1855.7016539670497,0.0,0.0,0.0,23,102,30001,30000,0,0,1000.0,True,2147483647,iterations=30000; seed=66571993098; initialTemp=1250.0; coolingRate=0.9993; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-24 10:12:32,data111.vrp,SA,1322.8182527200422,1322.8182527200422,0.0,0.0,0.0,16,79,30001,30000,0,0,1000.0,True,2147483647,iterations=30000; seed=66571993098; initialTemp=1250.0; coolingRate=0.9993; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-24 10:18:11,data201.vrp,SA,1471.7668536761057,1471.7668536761057,0.0,0.0,0.0,11,97,30001,30000,0,0,1000.0,True,2147483647,iterations=30000; seed=66571993098; initialTemp=1250.0; coolingRate=0.9993; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-27 18:12:53,data101.vrp,SA,1393.190003117325,1393.190003117325,14908.733248973853,0.0,0.0,8,47,10001,10000,0,0,1000.0,False,2147483647,iterations=10000; seed=66571993098; initialTemp=1250.0; coolingRate=0.9993; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-27 18:12:53,data101.vrp,SA,1128.6459048012323,1128.6459048012323,15171.367422795964,0.0,0.0,8,77,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993098; initialTemp=1250.0; coolingRate=0.9993; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-27 18:12:54,data101.vrp,SA,1065.7247601090958,1065.7247601090958,14169.364320440383,0.0,0.0,8,182,100001,100000,0,0,1000.0,False,2147483647,iterations=100000; seed=66571993098; initialTemp=1250.0; coolingRate=0.9993; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-27 18:33:58,data101.vrp,SA,2404.2577092219544,2404.2577092219544,0.0,0.0,0.0,28,63,10001,10000,0,0,1000.0,True,2147483647,iterations=10000; seed=66571993098; initialTemp=1250.0; coolingRate=0.9993; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-27 18:33:58,data101.vrp,SA,1855.7016539670497,1855.7016539670497,0.0,0.0,0.0,23,95,30001,30000,0,0,1000.0,True,2147483647,iterations=30000; seed=66571993098; initialTemp=1250.0; coolingRate=0.9993; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-27 18:33:59,data101.vrp,SA,1820.5112100463584,1820.5112100463584,0.0,0.0,0.0,23,227,100001,100000,0,0,1000.0,True,2147483647,iterations=100000; seed=66571993098; initialTemp=1250.0; coolingRate=0.9993; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-27 19:06:05,data101.vrp,SA,1358.3899582408676,1358.3899582408676,13413.19661564328,0.0,0.0,8,54,10001,10000,0,0,1000.0,False,2147483647,iterations=10000; seed=66571993099; initialTemp=1250.0; coolingRate=0.9993; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-22 19:39:58,data101.vrp,SA,1762.186010903243,1762.186010903243,19206.716872790534,0.0,0.0,8,61,30001,0,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993098; initialTemp=1250.0; coolingRate=0.9995; interNeighborhoodType=relocate; intraNeighborhoodType=2opt; vehicleLimit=2147483647
2026-04-27 19:06:06,data101.vrp,SA,938.9377983786368,938.9377983786368,12253.687914135138,0.0,0.0,8,88,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993099; initialTemp=1250.0; coolingRate=0.9993; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-27 19:06:06,data101.vrp,SA,921.9093175665788,921.9093175665788,12442.561028042586,0.0,0.0,8,178,100001,100000,0,0,1000.0,False,2147483647,iterations=100000; seed=66571993099; initialTemp=1250.0; coolingRate=0.9993; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-27 19:27:19,data101.vrp,SA,2359.6464951923904,2359.6464951923904,0.0,0.0,0.0,27,45,10001,10000,0,0,1000.0,True,2147483647,iterations=10000; seed=66571993099; initialTemp=1250.0; coolingRate=0.9993; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-27 19:27:19,data101.vrp,SA,2023.344518526763,2023.344518526763,0.0,0.0,0.0,24,95,30001,30000,0,0,1000.0,True,2147483647,iterations=30000; seed=66571993099; initialTemp=1250.0; coolingRate=0.9993; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-27 19:27:20,data101.vrp,SA,1891.2780116750655,1891.2780116750655,0.0,0.0,0.0,22,206,100001,100000,0,0,1000.0,True,2147483647,iterations=100000; seed=66571993099; initialTemp=1250.0; coolingRate=0.9993; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-27 19:59:00,data101.vrp,SA,1387.8701377649295,1387.8701377649295,16907.486879138232,0.0,0.0,8,55,10001,10000,0,0,1000.0,False,2147483647,iterations=10000; seed=66571993100; initialTemp=1250.0; coolingRate=0.9993; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-27 19:59:00,data101.vrp,SA,999.4822172262672,999.4822172262672,15197.40697470286,0.0,0.0,8,88,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993100; initialTemp=1250.0; coolingRate=0.9993; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-27 19:59:01,data101.vrp,SA,957.2566967736244,957.2566967736244,13930.870826723052,0.0,0.0,8,184,100001,100000,0,0,1000.0,False,2147483647,iterations=100000; seed=66571993100; initialTemp=1250.0; coolingRate=0.9993; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-27 20:18:27,data101.vrp,SA,2528.994923068601,2440.987432433537,0.0880074906350643,0.0,0.0,28,47,10001,10000,0,0,1000.0,True,2147483647,iterations=10000; seed=66571993100; initialTemp=1250.0; coolingRate=0.9993; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-27 20:18:27,data101.vrp,SA,2019.7869900357005,2019.7869900357005,0.0,0.0,0.0,25,87,30001,30000,0,0,1000.0,True,2147483647,iterations=30000; seed=66571993100; initialTemp=1250.0; coolingRate=0.9993; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-22 19:46:00,data101.vrp,SA,1076.7534517408378,1076.7534517408378,13129.936257488836,0.0,0.0,8,90,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993098; initialTemp=1000.0; coolingRate=0.9995; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-27 20:18:28,data101.vrp,SA,1907.657737322677,1907.657737322677,0.0,0.0,0.0,23,212,100001,100000,0,0,1000.0,True,2147483647,iterations=100000; seed=66571993100; initialTemp=1250.0; coolingRate=0.9993; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-27 20:51:26,data101.vrp,SA,1522.0622725717735,1522.0622725717735,19038.2768570367,0.0,0.0,8,46,10001,10000,0,0,1000.0,False,2147483647,iterations=10000; seed=66571993101; initialTemp=1250.0; coolingRate=0.9993; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-27 20:51:26,data101.vrp,SA,1159.4419307138437,1159.4419307138437,13482.124677412943,0.0,0.0,8,90,30001,30000,0,0,1000.0,False,2147483647,iterations=30000; seed=66571993101; initialTemp=1250.0; coolingRate=0.9993; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-27 20:51:27,data101.vrp,SA,1039.9316731631998,1039.9316731631998,12273.620826300648,0.0,0.0,8,180,100001,100000,0,0,1000.0,False,2147483647,iterations=100000; seed=66571993101; initialTemp=1250.0; coolingRate=0.9993; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-27 21:12:54,data101.vrp,SA,2483.3513655679367,2483.3513655679367,0.0,0.0,0.0,28,61,10001,10000,0,0,1000.0,True,2147483647,iterations=10000; seed=66571993101; initialTemp=1250.0; coolingRate=0.9993; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-27 21:12:54,data101.vrp,SA,1937.2599998146088,1937.2599998146088,0.0,0.0,0.0,24,95,30001,30000,0,0,1000.0,True,2147483647,iterations=30000; seed=66571993101; initialTemp=1250.0; coolingRate=0.9993; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
2026-04-27 21:12:55,data101.vrp,SA,1839.1994139501328,1839.1994139501328,0.0,0.0,0.0,23,212,100001,100000,0,0,1000.0,True,2147483647,iterations=100000; seed=66571993101; initialTemp=1250.0; coolingRate=0.9993; interNeighborhoodType=relocate; intraNeighborhoodType=relocate; vehicleLimit=2147483647
